date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,people_vaccinated,people_fully_vaccinated,population,year,month,month_name,death_rate,daily_case_growth,vaccinated_percent,peak_case_day,wave
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,1,January,,,0.0,0,No Wave
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,,,0.0,0,No Wave
2020-02-02,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,100.0,0.0,0,No Wave
2020-02-03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-09,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,71.42857142857143,0.0,0,No Wave
2020-02-10,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-11,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-12,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-13,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-15,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-17,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-18,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-19,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-20,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-21,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-23,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-26,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-28,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-02-29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,2,February,0.0,0.0,0.0,0,No Wave
2020-03-01,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-02,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-03,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-05,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-07,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-08,39.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,82.05128205128204,0.0,0,No Wave
2020-03-09,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-10,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-11,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-12,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-13,39.0,0.0,0.0,0.0,6500.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-14,39.0,0.0,0.0,0.0,6500.0,0.0,0.0,0.0,1417173120,2020,3,March,0.0,0.0,0.0,0,No Wave
2020-03-15,107.0,68.0,2.0,2.0,6500.0,0.0,0.0,0.0,1417173120,2020,3,March,1.8691588785046727,63.55140186915887,0.0,0,No Wave
2020-03-16,107.0,0.0,2.0,0.0,6500.0,0.0,0.0,0.0,1417173120,2020,3,March,1.8691588785046727,0.0,0.0,0,No Wave
2020-03-17,107.0,0.0,2.0,0.0,6500.0,0.0,0.0,0.0,1417173120,2020,3,March,1.8691588785046727,0.0,0.0,0,No Wave
2020-03-18,107.0,0.0,2.0,0.0,13125.0,0.0,0.0,0.0,1417173120,2020,3,March,1.8691588785046727,0.0,0.0,0,No Wave
2020-03-19,107.0,0.0,2.0,0.0,13316.0,191.0,0.0,0.0,1417173120,2020,3,March,1.8691588785046727,0.0,0.0,0,No Wave
2020-03-20,107.0,0.0,2.0,0.0,14376.0,1060.0,0.0,0.0,1417173120,2020,3,March,1.8691588785046727,0.0,0.0,0,No Wave
2020-03-21,107.0,0.0,2.0,0.0,15701.0,1325.0,0.0,0.0,1417173120,2020,3,March,1.8691588785046727,0.0,0.0,0,No Wave
2020-03-22,360.0,253.0,7.0,5.0,16999.0,1298.0,0.0,0.0,1417173120,2020,3,March,1.9444444444444444,70.27777777777777,0.0,0,No Wave
2020-03-23,360.0,0.0,7.0,0.0,20707.0,3708.0,0.0,0.0,1417173120,2020,3,March,1.9444444444444444,0.0,0.0,0,No Wave
2020-03-24,360.0,0.0,7.0,0.0,20864.0,157.0,0.0,0.0,1417173120,2020,3,March,1.9444444444444444,0.0,0.0,0,No Wave
2020-03-25,360.0,0.0,7.0,0.0,25144.0,4280.0,0.0,0.0,1417173120,2020,3,March,1.9444444444444444,0.0,0.0,0,No Wave
2020-03-26,360.0,0.0,7.0,0.0,25144.0,0.0,0.0,0.0,1417173120,2020,3,March,1.9444444444444444,0.0,0.0,0,No Wave
2020-03-27,360.0,0.0,7.0,0.0,27688.0,0.0,0.0,0.0,1417173120,2020,3,March,1.9444444444444444,0.0,0.0,0,No Wave
2020-03-28,360.0,0.0,7.0,0.0,27688.0,0.0,0.0,0.0,1417173120,2020,3,March,1.9444444444444444,0.0,0.0,0,No Wave
2020-03-29,979.0,619.0,25.0,18.0,27688.0,0.0,0.0,0.0,1417173120,2020,3,March,2.5536261491317673,63.22778345250255,0.0,0,No Wave
2020-03-30,979.0,0.0,25.0,0.0,27688.0,0.0,0.0,0.0,1417173120,2020,3,March,2.5536261491317673,0.0,0.0,0,No Wave
2020-03-31,979.0,0.0,25.0,0.0,27688.0,0.0,0.0,0.0,1417173120,2020,3,March,2.5536261491317673,0.0,0.0,0,No Wave
2020-04-01,979.0,0.0,25.0,0.0,27688.0,0.0,0.0,0.0,1417173120,2020,4,April,2.5536261491317673,0.0,0.0,0,Wave 1
2020-04-02,979.0,0.0,25.0,0.0,47951.0,0.0,0.0,0.0,1417173120,2020,4,April,2.5536261491317673,0.0,0.0,0,Wave 1
2020-04-03,979.0,0.0,25.0,0.0,69245.0,21294.0,0.0,0.0,1417173120,2020,4,April,2.5536261491317673,0.0,0.0,0,Wave 1
2020-04-04,979.0,0.0,25.0,0.0,79950.0,10705.0,0.0,0.0,1417173120,2020,4,April,2.5536261491317673,0.0,0.0,0,Wave 1
2020-04-05,3374.0,2395.0,77.0,52.0,89534.0,9584.0,0.0,0.0,1417173120,2020,4,April,2.2821576763485476,70.98399525785418,0.0,0,Wave 1
2020-04-06,3374.0,0.0,77.0,0.0,101068.0,11534.0,0.0,0.0,1417173120,2020,4,April,2.2821576763485476,0.0,0.0,0,Wave 1
2020-04-07,3374.0,0.0,77.0,0.0,114015.0,12947.0,0.0,0.0,1417173120,2020,4,April,2.2821576763485476,0.0,0.0,0,Wave 1
2020-04-08,3374.0,0.0,77.0,0.0,127919.0,13904.0,0.0,0.0,1417173120,2020,4,April,2.2821576763485476,0.0,0.0,0,Wave 1
2020-04-09,3374.0,0.0,77.0,0.0,144910.0,16991.0,0.0,0.0,1417173120,2020,4,April,2.2821576763485476,0.0,0.0,0,Wave 1
2020-04-10,3374.0,0.0,77.0,0.0,161330.0,16420.0,0.0,0.0,1417173120,2020,4,April,2.2821576763485476,0.0,0.0,0,Wave 1
2020-04-11,3374.0,0.0,77.0,0.0,179374.0,18044.0,0.0,0.0,1417173120,2020,4,April,2.2821576763485476,0.0,0.0,0,Wave 1
2020-04-12,8356.0,4982.0,273.0,196.0,195748.0,16374.0,0.0,0.0,1417173120,2020,4,April,3.267113451412159,59.62182862613691,0.0,0,Wave 1
2020-04-13,8356.0,0.0,273.0,0.0,217554.0,21806.0,0.0,0.0,1417173120,2020,4,April,3.267113451412159,0.0,0.0,0,Wave 1
2020-04-14,8356.0,0.0,273.0,0.0,244893.0,27339.0,0.0,0.0,1417173120,2020,4,April,3.267113451412159,0.0,0.0,0,Wave 1
2020-04-15,8356.0,0.0,273.0,0.0,274599.0,29706.0,0.0,0.0,1417173120,2020,4,April,3.267113451412159,0.0,0.0,0,Wave 1
2020-04-16,8356.0,0.0,273.0,0.0,302956.0,28357.0,0.0,0.0,1417173120,2020,4,April,3.267113451412159,0.0,0.0,0,Wave 1
2020-04-17,8356.0,0.0,273.0,0.0,335123.0,32167.0,0.0,0.0,1417173120,2020,4,April,3.267113451412159,0.0,0.0,0,Wave 1
2020-04-18,8356.0,0.0,273.0,0.0,372123.0,37000.0,0.0,0.0,1417173120,2020,4,April,3.267113451412159,0.0,0.0,0,Wave 1
2020-04-19,15712.0,7356.0,507.0,234.0,401586.0,29463.0,0.0,0.0,1417173120,2020,4,April,3.2268329938900204,46.817718940936864,0.0,0,Wave 1
2020-04-20,15712.0,0.0,507.0,0.0,401586.0,0.0,0.0,0.0,1417173120,2020,4,April,3.2268329938900204,0.0,0.0,0,Wave 1
2020-04-21,15712.0,0.0,507.0,0.0,462621.0,0.0,0.0,0.0,1417173120,2020,4,April,3.2268329938900204,0.0,0.0,0,Wave 1
2020-04-22,15712.0,0.0,507.0,0.0,462621.0,0.0,0.0,0.0,1417173120,2020,4,April,3.2268329938900204,0.0,0.0,0,Wave 1
2020-04-23,15712.0,0.0,507.0,0.0,500542.0,0.0,0.0,0.0,1417173120,2020,4,April,3.2268329938900204,0.0,0.0,0,Wave 1
2020-04-24,15712.0,0.0,507.0,0.0,541789.0,41247.0,0.0,0.0,1417173120,2020,4,April,3.2268329938900204,0.0,0.0,0,Wave 1
2020-04-25,15712.0,0.0,507.0,0.0,579957.0,38168.0,0.0,0.0,1417173120,2020,4,April,3.2268329938900204,0.0,0.0,0,Wave 1
2020-04-26,26496.0,10784.0,824.0,317.0,625309.0,45352.0,0.0,0.0,1417173120,2020,4,April,3.109903381642512,40.70048309178744,0.0,0,Wave 1
2020-04-27,26496.0,0.0,824.0,0.0,665819.0,40510.0,0.0,0.0,1417173120,2020,4,April,3.109903381642512,0.0,0.0,0,Wave 1
2020-04-28,26496.0,0.0,824.0,0.0,716733.0,50914.0,0.0,0.0,1417173120,2020,4,April,3.109903381642512,0.0,0.0,0,Wave 1
2020-04-29,26496.0,0.0,824.0,0.0,770764.0,54031.0,0.0,0.0,1417173120,2020,4,April,3.109903381642512,0.0,0.0,0,Wave 1
2020-04-30,26496.0,0.0,824.0,0.0,830201.0,59437.0,0.0,0.0,1417173120,2020,4,April,3.109903381642512,0.0,0.0,0,Wave 1
2020-05-01,26496.0,0.0,824.0,0.0,902654.0,72453.0,0.0,0.0,1417173120,2020,5,May,3.109903381642512,0.0,0.0,0,Wave 1
2020-05-02,26496.0,0.0,824.0,0.0,976363.0,73709.0,0.0,0.0,1417173120,2020,5,May,3.109903381642512,0.0,0.0,0,Wave 1
2020-05-03,39980.0,13484.0,1301.0,477.0,1046450.0,70087.0,0.0,0.0,1417173120,2020,5,May,3.2541270635317656,33.726863431715856,0.0,0,Wave 1
2020-05-04,39980.0,0.0,1301.0,0.0,1107233.0,60783.0,0.0,0.0,1417173120,2020,5,May,3.2541270635317656,0.0,0.0,0,Wave 1
2020-05-05,39980.0,0.0,1301.0,0.0,1191946.0,84713.0,0.0,0.0,1417173120,2020,5,May,3.2541270635317656,0.0,0.0,0,Wave 1
2020-05-06,39980.0,0.0,1301.0,0.0,1276781.0,84835.0,0.0,0.0,1417173120,2020,5,May,3.2541270635317656,0.0,0.0,0,Wave 1
2020-05-07,39980.0,0.0,1301.0,0.0,1357413.0,80632.0,0.0,0.0,1417173120,2020,5,May,3.2541270635317656,0.0,0.0,0,Wave 1
2020-05-08,39980.0,0.0,1301.0,0.0,1437788.0,80375.0,0.0,0.0,1417173120,2020,5,May,3.2541270635317656,0.0,0.0,0,Wave 1
2020-05-09,39980.0,0.0,1301.0,0.0,1523213.0,85425.0,0.0,0.0,1417173120,2020,5,May,3.2541270635317656,0.0,0.0,0,Wave 1
2020-05-10,62939.0,22959.0,2109.0,808.0,1609037.0,85824.0,0.0,0.0,1417173120,2020,5,May,3.3508635345334374,36.47817728276585,0.0,0,Wave 1
2020-05-11,62939.0,0.0,2109.0,0.0,1673688.0,64651.0,0.0,0.0,1417173120,2020,5,May,3.3508635345334374,0.0,0.0,0,Wave 1
2020-05-12,62939.0,0.0,2109.0,0.0,1759579.0,85891.0,0.0,0.0,1417173120,2020,5,May,3.3508635345334374,0.0,0.0,0,Wave 1
2020-05-13,62939.0,0.0,2109.0,0.0,1854250.0,94671.0,0.0,0.0,1417173120,2020,5,May,3.3508635345334374,0.0,0.0,0,Wave 1
2020-05-14,62939.0,0.0,2109.0,0.0,1947041.0,92791.0,0.0,0.0,1417173120,2020,5,May,3.3508635345334374,0.0,0.0,0,Wave 1
2020-05-15,62939.0,0.0,2109.0,0.0,2039952.0,92911.0,0.0,0.0,1417173120,2020,5,May,3.3508635345334374,0.0,0.0,0,Wave 1
2020-05-16,62939.0,0.0,2109.0,0.0,2134277.0,94325.0,0.0,0.0,1417173120,2020,5,May,3.3508635345334374,0.0,0.0,0,Wave 1
2020-05-17,90927.0,27988.0,2872.0,763.0,2227642.0,93365.0,0.0,0.0,1417173120,2020,5,May,3.1585777601812444,30.78073619496959,0.0,0,Wave 1
2020-05-18,90927.0,0.0,2872.0,0.0,2302792.0,75150.0,0.0,0.0,1417173120,2020,5,May,3.1585777601812444,0.0,0.0,0,Wave 1
2020-05-19,90927.0,0.0,2872.0,0.0,2404267.0,101475.0,0.0,0.0,1417173120,2020,5,May,3.1585777601812444,0.0,0.0,0,Wave 1
2020-05-20,90927.0,0.0,2872.0,0.0,2512388.0,108121.0,0.0,0.0,1417173120,2020,5,May,3.1585777601812444,0.0,0.0,0,Wave 1
2020-05-21,90927.0,0.0,2872.0,0.0,2615920.0,103532.0,0.0,0.0,1417173120,2020,5,May,3.1585777601812444,0.0,0.0,0,Wave 1
2020-05-22,90927.0,0.0,2872.0,0.0,2719434.0,103514.0,0.0,0.0,1417173120,2020,5,May,3.1585777601812444,0.0,0.0,0,Wave 1
2020-05-23,90927.0,0.0,2872.0,0.0,2834798.0,115364.0,0.0,0.0,1417173120,2020,5,May,3.1585777601812444,0.0,0.0,0,Wave 1
2020-05-24,131868.0,40941.0,3867.0,995.0,2943421.0,108623.0,0.0,0.0,1417173120,2020,5,May,2.932477932477932,31.046956046956048,0.0,0,Wave 1
2020-05-25,131868.0,0.0,3867.0,0.0,3033591.0,90170.0,0.0,0.0,1417173120,2020,5,May,2.932477932477932,0.0,0.0,0,Wave 1
2020-05-26,131868.0,0.0,3867.0,0.0,3126119.0,92528.0,0.0,0.0,1417173120,2020,5,May,2.932477932477932,0.0,0.0,0,Wave 1
2020-05-27,131868.0,0.0,3867.0,0.0,3242160.0,116041.0,0.0,0.0,1417173120,2020,5,May,2.932477932477932,0.0,0.0,0,Wave 1
2020-05-28,131868.0,0.0,3867.0,0.0,3362136.0,119976.0,0.0,0.0,1417173120,2020,5,May,2.932477932477932,0.0,0.0,0,Wave 1
2020-05-29,131868.0,0.0,3867.0,0.0,3483838.0,121702.0,0.0,0.0,1417173120,2020,5,May,2.932477932477932,0.0,0.0,0,Wave 1
2020-05-30,131868.0,0.0,3867.0,0.0,3611599.0,127761.0,0.0,0.0,1417173120,2020,5,May,2.932477932477932,0.0,0.0,0,Wave 1
2020-05-31,182143.0,50275.0,5164.0,1297.0,3737027.0,125428.0,0.0,0.0,1417173120,2020,5,May,2.8351350312666423,27.60193913573401,0.0,0,Wave 1
2020-06-01,182143.0,0.0,5164.0,0.0,3837207.0,100180.0,0.0,0.0,1417173120,2020,6,June,2.8351350312666423,0.0,0.0,0,Wave 1
2020-06-02,182143.0,0.0,5164.0,0.0,3966075.0,128868.0,0.0,0.0,1417173120,2020,6,June,2.8351350312666423,0.0,0.0,0,Wave 1
2020-06-03,182143.0,0.0,5164.0,0.0,4103233.0,137158.0,0.0,0.0,1417173120,2020,6,June,2.8351350312666423,0.0,0.0,0,Wave 1
2020-06-04,182143.0,0.0,5164.0,0.0,4242718.0,139485.0,0.0,0.0,1417173120,2020,6,June,2.8351350312666423,0.0,0.0,0,Wave 1
2020-06-05,182143.0,0.0,5164.0,0.0,4386379.0,143661.0,0.0,0.0,1417173120,2020,6,June,2.8351350312666423,0.0,0.0,0,Wave 1
2020-06-06,182143.0,0.0,5164.0,0.0,4524317.0,137938.0,0.0,0.0,1417173120,2020,6,June,2.8351350312666423,0.0,0.0,0,Wave 1
2020-06-07,246628.0,64485.0,6929.0,1765.0,4666386.0,142069.0,0.0,0.0,1417173120,2020,6,June,2.8094944612939323,26.14666623416644,0.0,0,Wave 1
2020-06-08,246628.0,0.0,6929.0,0.0,4774434.0,108048.0,0.0,0.0,1417173120,2020,6,June,2.8094944612939323,0.0,0.0,0,Wave 1
2020-06-09,246628.0,0.0,6929.0,0.0,4916116.0,141682.0,0.0,0.0,1417173120,2020,6,June,2.8094944612939323,0.0,0.0,0,Wave 1
2020-06-10,246628.0,0.0,6929.0,0.0,5061332.0,145216.0,0.0,0.0,1417173120,2020,6,June,2.8094944612939323,0.0,0.0,0,Wave 1
2020-06-11,246628.0,0.0,6929.0,0.0,5213140.0,151808.0,0.0,0.0,1417173120,2020,6,June,2.8094944612939323,0.0,0.0,0,Wave 1
2020-06-12,246628.0,0.0,6929.0,0.0,5363445.0,150305.0,0.0,0.0,1417173120,2020,6,June,2.8094944612939323,0.0,0.0,0,Wave 1
2020-06-13,246628.0,0.0,6929.0,0.0,5507182.0,143737.0,0.0,0.0,1417173120,2020,6,June,2.8094944612939323,0.0,0.0,0,Wave 1
2020-06-14,320922.0,74294.0,9195.0,2266.0,5658614.0,151432.0,0.0,0.0,1417173120,2020,6,June,2.865182193804102,23.15017356242327,0.0,0,Wave 1
2020-06-15,320922.0,0.0,9195.0,0.0,5774133.0,115519.0,0.0,0.0,1417173120,2020,6,June,2.865182193804102,0.0,0.0,0,Wave 1
2020-06-16,320922.0,0.0,9195.0,0.0,5921069.0,146936.0,0.0,0.0,1417173120,2020,6,June,2.865182193804102,0.0,0.0,0,Wave 1
2020-06-17,320922.0,0.0,9195.0,0.0,6084256.0,163187.0,0.0,0.0,1417173120,2020,6,June,2.865182193804102,0.0,0.0,0,Wave 1
2020-06-18,320922.0,0.0,9195.0,0.0,6249668.0,165412.0,0.0,0.0,1417173120,2020,6,June,2.865182193804102,0.0,0.0,0,Wave 1
2020-06-19,320922.0,0.0,9195.0,0.0,6426627.0,176959.0,0.0,0.0,1417173120,2020,6,June,2.865182193804102,0.0,0.0,0,Wave 1
2020-06-20,320922.0,0.0,9195.0,0.0,6616496.0,189869.0,0.0,0.0,1417173120,2020,6,June,2.865182193804102,0.0,0.0,0,Wave 1
2020-06-21,410461.0,89539.0,13254.0,4059.0,6807226.0,190730.0,0.0,0.0,1417173120,2020,6,June,3.229052212025016,21.814252754829326,0.0,0,Wave 1
2020-06-22,410461.0,0.0,13254.0,0.0,6950493.0,143267.0,0.0,0.0,1417173120,2020,6,June,3.229052212025016,0.0,0.0,0,Wave 1
2020-06-23,410461.0,0.0,13254.0,0.0,7137716.0,187223.0,0.0,0.0,1417173120,2020,6,June,3.229052212025016,0.0,0.0,0,Wave 1
2020-06-24,410461.0,0.0,13254.0,0.0,7352911.0,215195.0,0.0,0.0,1417173120,2020,6,June,3.229052212025016,0.0,0.0,0,Wave 1
2020-06-25,410461.0,0.0,13254.0,0.0,7560782.0,207871.0,0.0,0.0,1417173120,2020,6,June,3.229052212025016,0.0,0.0,0,Wave 1
2020-06-26,410461.0,0.0,13254.0,0.0,7776228.0,215446.0,0.0,0.0,1417173120,2020,6,June,3.229052212025016,0.0,0.0,0,Wave 1
2020-06-27,410461.0,0.0,13254.0,0.0,7996707.0,220479.0,0.0,0.0,1417173120,2020,6,June,3.229052212025016,0.0,0.0,0,Wave 1
2020-06-28,528859.0,118398.0,16095.0,2841.0,8227802.0,231095.0,0.0,0.0,1417173120,2020,6,June,3.0433442562195214,22.38744164323572,0.0,0,Wave 1
2020-06-29,528859.0,0.0,16095.0,0.0,8398362.0,170560.0,0.0,0.0,1417173120,2020,6,June,3.0433442562195214,0.0,0.0,0,Wave 1
2020-06-30,528859.0,0.0,16095.0,0.0,8608654.0,210292.0,0.0,0.0,1417173120,2020,6,June,3.0433442562195214,0.0,0.0,0,Wave 1
2020-07-01,528859.0,0.0,16095.0,0.0,8826585.0,217931.0,0.0,0.0,1417173120,2020,7,July,3.0433442562195214,0.0,0.0,0,Wave 1
2020-07-02,528859.0,0.0,16095.0,0.0,9056173.0,229588.0,0.0,0.0,1417173120,2020,7,July,3.0433442562195214,0.0,0.0,0,Wave 1
2020-07-03,528859.0,0.0,16095.0,0.0,9297749.0,241576.0,0.0,0.0,1417173120,2020,7,July,3.0433442562195214,0.0,0.0,0,Wave 1
2020-07-04,528859.0,0.0,16095.0,0.0,9540132.0,242383.0,0.0,0.0,1417173120,2020,7,July,3.0433442562195214,0.0,0.0,0,Wave 1
2020-07-05,673165.0,144306.0,19268.0,3173.0,9789066.0,248934.0,0.0,0.0,1417173120,2020,7,July,2.862299733349179,21.436943394264407,0.0,0,Wave 1
2020-07-06,673165.0,0.0,19268.0,0.0,9969662.0,180596.0,0.0,0.0,1417173120,2020,7,July,2.862299733349179,0.0,0.0,0,Wave 1
